,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
92,2020-07-27,309.6712328296643,210.34838449956123,381.6995556330394,309.6712328296643,309.6712328296643,-5.865511429724276,-5.865511429724276,-5.865511429724276,-5.865511429724276,-5.865511429724276,-5.865511429724276,0.0,0.0,0.0,303.80572139994
93,2020-07-28,311.6065898315987,217.62675490882964,393.93678386354134,311.6065898315987,311.6065898315987,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,-2.3886757936726526,0.0,0.0,0.0,309.21791403792605
94,2020-07-29,313.541946833533,226.78167263185708,396.00200570386744,313.541946833533,313.541946833533,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,-3.4960425671392406,0.0,0.0,0.0,310.0459042663938
95,2020-07-30,315.47730383546735,228.0217616055658,398.22602340392444,315.47730383546735,315.47730383546735,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,-3.8448379769261423,0.0,0.0,0.0,311.6324658585412
96,2020-07-31,317.4126608374017,222.57589423217956,394.19872285718355,317.4126608374017,317.4126608374017,-7.760561843331783,-7.760561843331783,-7.760561843331783,-7.760561843331783,-7.760561843331783,-7.760561843331783,0.0,0.0,0.0,309.6520989940699
97,2020-08-03,323.2187335210243,237.57013893589263,402.57117345578047,323.2187335210243,323.2187335210243,-5.865511429717291,-5.865511429717291,-5.865511429717291,-5.865511429717291,-5.865511429717291,-5.865511429717291,0.0,0.0,0.0,317.35322209130703
98,2020-08-04,325.1540910822318,233.51259146280245,402.9789545259341,325.1540910822318,325.1540910822318,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,-2.3886757936648615,0.0,0.0,0.0,322.76541528856694
99,2020-08-05,327.0894486434393,240.17730038115295,410.21728117182965,327.0894486434393,327.0894486434393,-3.496042567138665,-3.496042567138665,-3.496042567138665,-3.496042567138665,-3.496042567138665,-3.496042567138665,0.0,0.0,0.0,323.59340607630065
100,2020-08-06,329.02480620464684,238.9717039897361,416.5441157495763,329.02480620464684,329.02480620464684,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,-3.8448379769338126,0.0,0.0,0.0,325.179968227713
101,2020-08-07,330.96016376585436,242.0923675258368,410.66773972802605,330.96016376585436,330.96016376585436,-7.7605618433187,-7.7605618433187,-7.7605618433187,-7.7605618433187,-7.7605618433187,-7.7605618433187,0.0,0.0,0.0,323.19960192253563
102,2020-08-10,336.7662364494769,249.86902925931312,423.10564238517395,336.7662364494769,336.7662364494769,-5.865511429710307,-5.865511429710307,-5.865511429710307,-5.865511429710307,-5.865511429710307,-5.865511429710307,0.0,0.0,0.0,330.9007250197666
103,2020-08-11,338.7015940106844,250.56738050766708,423.059272429666,338.7015940106844,338.7015940106844,-2.388675793657071,-2.388675793657071,-2.388675793657071,-2.388675793657071,-2.388675793657071,-2.388675793657071,0.0,0.0,0.0,336.31291821702735
104,2020-08-12,340.63695200068105,248.48597726197005,424.86780142833874,340.63695200068105,340.63695200068105,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,-3.4960425671398565,0.0,0.0,0.0,337.1409094335412
105,2020-08-13,342.57230999067764,250.54969077308814,425.6783059818246,342.57230999067764,342.57230999067764,-3.844837976910336,-3.844837976910336,-3.844837976910336,-3.844837976910336,-3.844837976910336,-3.844837976910336,0.0,0.0,0.0,338.7274720137673
106,2020-08-14,344.50766798067434,247.12076150917414,418.86084998023847,344.50766798067434,344.50766798067434,-7.760561843373172,-7.760561843373172,-7.760561843373172,-7.760561843373172,-7.760561843373172,-7.760561843373172,0.0,0.0,0.0,336.74710613730116
107,2020-08-17,350.3137419506643,251.39750713228048,428.9258441827181,350.3137419506643,350.3137419506643,-5.865511429743143,-5.865511429743143,-5.865511429743143,-5.865511429743143,-5.865511429743143,-5.865511429743143,0.0,0.0,0.0,344.44823052092113
108,2020-08-18,352.249099940661,267.79967910105097,437.9465075354138,352.249099940661,352.249099940661,-2.388675793677106,-2.388675793677106,-2.388675793677106,-2.388675793677106,-2.388675793677106,-2.388675793677106,0.0,0.0,0.0,349.86042414698386
109,2020-08-19,354.18445793065763,258.0820822270285,432.5299461365243,354.18445793065763,354.18445793065763,-3.4960425671410476,-3.4960425671410476,-3.4960425671410476,-3.4960425671410476,-3.4960425671410476,-3.4960425671410476,0.0,0.0,0.0,350.6884153635166
110,2020-08-20,356.1198159206543,267.53182412103655,440.93834455354545,356.1198159206543,356.1198159206543,-3.844837976918006,-3.844837976918006,-3.844837976918006,-3.844837976918006,-3.844837976918006,-3.844837976918006,0.0,0.0,0.0,352.27497794373625
111,2020-08-21,358.0551739106509,266.8711000282668,430.3857721304215,358.0551739106509,358.0551739106509,-7.760561843377799,-7.760561843377799,-7.760561843377799,-7.760561843377799,-7.760561843377799,-7.760561843377799,0.0,0.0,0.0,350.29461206727314
112,2020-08-24,363.8612507361706,271.4950287137752,443.66806206091246,363.8612507361706,363.8612507361706,-5.8655114296899304,-5.8655114296899304,-5.8655114296899304,-5.8655114296899304,-5.8655114296899304,-5.8655114296899304,0.0,0.0,0.0,357.99573930648063
113,2020-08-25,365.79660967801044,279.4706313958903,449.18216017961805,365.79660967801044,365.79660967801044,-2.388675793681345,-2.388675793681345,-2.388675793681345,-2.388675793681345,-2.388675793681345,-2.388675793681345,0.0,0.0,0.0,363.4079338843291
114,2020-08-26,367.7319686198503,275.57995200308227,448.1832275737878,367.7319686198503,367.7319686198503,-3.4960425671422386,-3.4960425671422386,-3.4960425671422386,-3.4960425671422386,-3.4960425671422386,-3.4960425671422386,0.0,0.0,0.0,364.23592605270807
115,2020-08-27,369.6673275616902,275.92530698204644,457.1337001215936,369.6673275616902,369.6673275616902,-3.844837976916828,-3.844837976916828,-3.844837976916828,-3.844837976916828,-3.844837976916828,-3.844837976916828,0.0,0.0,0.0,365.82248958477334
116,2020-08-28,371.6026865035301,274.7816538956115,445.1919778246793,371.6026865035301,371.6026865035301,-7.760561843347009,-7.760561843347009,-7.760561843347009,-7.760561843347009,-7.760561843347009,-7.760561843347009,0.0,0.0,0.0,363.84212466018306
117,2020-08-31,377.4087633290497,287.00570142801746,457.90390488021296,377.4087633290497,377.4087633290497,-5.865511429702856,-5.865511429702856,-5.865511429702856,-5.865511429702856,-5.865511429702856,-5.865511429702856,0.0,0.0,0.0,371.54325189934684
118,2020-09-01,379.3441222708896,291.5039220960384,466.9831929694215,379.3441222708896,379.3441222708896,-2.3886757936615246,-2.3886757936615246,-2.3886757936615246,-2.3886757936615246,-2.3886757936615246,-2.3886757936615246,0.0,0.0,0.0,376.95544647722807
119,2020-09-02,381.2794812127294,294.6014865980575,466.1791613746442,381.2794812127294,381.2794812127294,-3.4960425671416626,-3.4960425671416626,-3.4960425671416626,-3.4960425671416626,-3.4960425671416626,-3.4960425671416626,0.0,0.0,0.0,377.78343864558775
120,2020-09-03,383.2148402108388,295.70266624517114,459.732687332404,383.2148402108388,383.2148402108388,-3.8448379769333423,-3.8448379769333423,-3.8448379769333423,-3.8448379769333423,-3.8448379769333423,-3.8448379769333423,0.0,0.0,0.0,379.3700022339055
121,2020-09-04,385.1501992089483,292.1882707062883,460.30383985182704,385.1501992089483,385.1501992089483,-7.760561843351634,-7.760561843351634,-7.760561843351634,-7.760561843351634,-7.760561843351634,-7.760561843351634,0.0,0.0,0.0,377.3896373655967
122,2020-09-08,392.891635201386,306.51957963875907,477.20510459465794,392.891635201386,392.891635201386,-2.3886757936657634,-2.3886757936657634,-2.3886757936657634,-2.3886757936657634,-2.3886757936657634,-2.3886757936657634,0.0,0.0,0.0,390.50295940772025
123,2020-09-09,394.8269941994954,312.59119161485995,478.2581116093319,394.8269941994954,394.8269941994954,-3.4960425671385083,-3.4960425671385083,-3.4960425671385083,-3.4960425671385083,-3.4960425671385083,-3.4960425671385083,0.0,0.0,0.0,391.3309516323569
124,2020-09-10,396.76235319760485,304.6997462637131,476.10712754022046,396.76235319760485,396.76235319760485,-3.844837976901022,-3.844837976901022,-3.844837976901022,-3.844837976901022,-3.844837976901022,-3.844837976901022,0.0,0.0,0.0,392.9175152207038
125,2020-09-11,398.69771219571425,303.48950759846525,481.44763699916786,398.69771219571425,398.69771219571425,-7.760561843338553,-7.760561843338553,-7.760561843338553,-7.760561843338553,-7.760561843338553,-7.760561843338553,0.0,0.0,0.0,390.9371503523757
126,2020-09-14,404.50378919004254,311.18600866252206,482.9917166696799,404.50378919004254,404.50378919004254,-5.86551142968248,-5.86551142968248,-5.86551142968248,-5.86551142968248,-5.86551142968248,-5.86551142968248,0.0,0.0,0.0,398.63827776036004
127,2020-09-15,406.43914818815205,318.91847162375467,492.01155438808155,406.43914818815205,406.43914818815205,-2.3886757936700014,-2.3886757936700014,-2.3886757936700014,-2.3886757936700014,-2.3886757936700014,-2.3886757936700014,0.0,0.0,0.0,404.05047239448203
128,2020-09-16,408.374513192513,318.65006546330096,493.49726613749357,408.374513192513,408.374513192513,-3.4960425671397,-3.4960425671397,-3.4960425671397,-3.4960425671397,-3.4960425671397,-3.4960425671397,0.0,0.0,0.0,404.8784706253733
129,2020-09-17,410.30987819687397,316.5983264566877,490.5347951427998,410.30987819687397,410.30987819687397,-3.8448379769086896,-3.8448379769086896,-3.8448379769086896,-3.8448379769086896,-3.8448379769086896,-3.8448379769086896,0.0,0.0,0.0,406.46504021996526
130,2020-09-18,412.2452432012349,314.78135425474784,489.889428473331,412.2452432012349,412.2452432012349,-7.760561843325472,-7.760561843325472,-7.760561843325472,-7.760561843325472,-7.760561843325472,-7.760561843325472,0.0,0.0,0.0,404.48468135790944
131,2020-09-21,418.0513382143179,330.7496311525043,497.71219128151967,418.0513382143179,418.0513382143179,-5.865511429675497,-5.865511429675497,-5.865511429675497,-5.865511429675497,-5.865511429675497,-5.865511429675497,0.0,0.0,0.0,412.1858267846424
132,2020-09-22,419.9867032186789,329.92332423570565,508.01392652413284,419.9867032186789,419.9867032186789,-2.3886757936501817,-2.3886757936501817,-2.3886757936501817,-2.3886757936501817,-2.3886757936501817,-2.3886757936501817,0.0,0.0,0.0,417.5980274250287
133,2020-09-23,421.9220682230399,337.4207545271464,508.92004186868337,421.9220682230399,421.9220682230399,-3.4960425671408903,-3.4960425671408903,-3.4960425671408903,-3.4960425671408903,-3.4960425671408903,-3.4960425671408903,0.0,0.0,0.0,418.426025655899
134,2020-09-24,423.8574332274009,328.31181066817356,506.9346397478141,423.8574332274009,423.8574332274009,-3.8448379769075123,-3.8448379769075123,-3.8448379769075123,-3.8448379769075123,-3.8448379769075123,-3.8448379769075123,0.0,0.0,0.0,420.0125952504934
135,2020-09-25,425.79279823176194,332.37025789858086,509.96228484396215,425.79279823176194,425.79279823176194,-7.760561843362236,-7.760561843362236,-7.760561843362236,-7.760561843362236,-7.760561843362236,-7.760561843362236,0.0,0.0,0.0,418.0322363883997
136,2020-09-28,431.80939007205603,336.7164103796578,513.8648025091919,431.80939007205603,431.80939007205603,-5.865511429688425,-5.865511429688425,-5.865511429688425,-5.865511429688425,-5.865511429688425,-5.865511429688425,0.0,0.0,0.0,425.9438786423676
137,2020-09-29,433.8149206854874,340.72973392330914,518.6206656704591,433.8149206854874,433.8149206854874,-2.3886757936544196,-2.3886757936544196,-2.3886757936544196,-2.3886757936544196,-2.3886757936544196,-2.3886757936544196,0.0,0.0,0.0,431.42624489183294
138,2020-09-30,435.8204512989187,343.4688496265508,519.8865740601466,435.8204512989187,435.8204512989187,-3.4960425671403144,-3.4960425671403144,-3.4960425671403144,-3.4960425671403144,-3.4960425671403144,-3.4960425671403144,0.0,0.0,0.0,432.3244087317784
139,2020-10-01,437.8259819123501,345.1786622463761,524.3025481941813,437.8259819123501,437.8259819123501,-3.8448379769240275,-3.8448379769240275,-3.8448379769240275,-3.8448379769240275,-3.8448379769240275,-3.8448379769240275,0.0,0.0,0.0,433.981143935426
140,2020-10-02,439.83151252578153,348.3221272000236,520.2366470208246,439.83151252578153,439.83151252578153,-7.760561843366863,-7.760561843366863,-7.760561843366863,-7.760561843366863,-7.760561843366863,-7.760561843366863,0.0,0.0,0.0,432.07095068241466
141,2020-10-05,445.8481043660756,356.41754291152006,523.5208854011178,445.8481043660756,445.8481043660756,-5.86551142970135,-5.86551142970135,-5.86551142970135,-5.86551142970135,-5.86551142970135,-5.86551142970135,0.0,0.0,0.0,439.9825929363742
142,2020-10-06,447.853634979507,361.0094005789877,529.6595728248091,447.853634979507,447.853634979507,-2.3886757936744547,-2.3886757936744547,-2.3886757936744547,-2.3886757936744547,-2.3886757936744547,-2.3886757936744547,0.0,0.0,0.0,445.4649591858325
143,2020-10-07,449.8591655929383,356.21093884784995,531.6110087068773,449.8591655929383,449.8591655929383,-3.4960425671432738,-3.4960425671432738,-3.4960425671432738,-3.4960425671432738,-3.4960425671432738,-3.4960425671432738,0.0,0.0,0.0,446.36312302579506
144,2020-10-08,452.0087777128814,366.8381598628986,536.837859386393,452.0087777128814,452.0087777128814,-3.8448379769228485,-3.8448379769228485,-3.8448379769228485,-3.8448379769228485,-3.8448379769228485,-3.8448379769228485,0.0,0.0,0.0,448.16393973595854
145,2020-10-09,454.1583898328244,361.4784768160451,530.6340814719283,454.1583898328244,454.1583898328244,-7.760561843336072,-7.760561843336072,-7.760561843336072,-7.760561843336072,-7.760561843336072,-7.760561843336072,0.0,0.0,0.0,446.39782798948835
146,2020-10-12,460.60722619265357,363.9949753806848,546.2644795331728,460.60722619265357,460.60722619265357,-5.865511429714277,-5.865511429714277,-5.865511429714277,-5.865511429714277,-5.865511429714277,-5.865511429714277,0.0,0.0,0.0,454.7417147629393
147,2020-10-13,462.7568383125966,379.29187465367295,544.1043092411255,462.7568383125966,462.7568383125966,-2.388675793678695,-2.388675793678695,-2.388675793678695,-2.388675793678695,-2.388675793678695,-2.388675793678695,0.0,0.0,0.0,460.36816251891787
148,2020-10-14,464.90645043253966,372.87436251136694,546.2523294665338,464.90645043253966,464.90645043253966,-3.496042567138352,-3.496042567138352,-3.496042567138352,-3.496042567138352,-3.496042567138352,-3.496042567138352,0.0,0.0,0.0,461.4104078654013
149,2020-10-15,467.0560625524827,382.59896390890253,547.6705063770963,467.0560625524827,467.0560625524827,-3.8448379769305188,-3.8448379769305188,-3.8448379769305188,-3.8448379769305188,-3.8448379769305188,-3.8448379769305188,0.0,0.0,0.0,463.21122457555214
150,2020-10-16,469.2056746724257,373.5587388731963,546.649462338292,469.2056746724257,469.2056746724257,-7.760561843340699,-7.760561843340699,-7.760561843340699,-7.760561843340699,-7.760561843340699,-7.760561843340699,0.0,0.0,0.0,461.44511282908496
151,2020-10-19,475.65451103225485,387.28982312516774,550.2617428953283,475.65451103225485,475.65451103225485,-5.865511429707292,-5.865511429707292,-5.865511429707292,-5.865511429707292,-5.865511429707292,-5.865511429707292,0.0,0.0,0.0,469.78899960254756
152,2020-10-20,477.99597515021406,382.481679011754,561.255952001344,477.99597515021406,477.99597515021406,-2.3886757936588734,-2.3886757936588734,-2.3886757936588734,-2.3886757936588734,-2.3886757936588734,-2.3886757936588734,0.0,0.0,0.0,475.6072993565552
153,2020-10-21,480.33743926817334,389.85392008354967,562.9102571627875,480.33743926817334,480.33743926817334,-3.496042567137777,-3.496042567137777,-3.496042567137777,-3.496042567137777,-3.496042567137777,-3.496042567137777,0.0,0.0,0.0,476.8413967010356
154,2020-10-22,482.67890338613256,394.6990346039847,562.470706597159,482.67890338613256,482.67890338613256,-3.844837976907043,-3.844837976907043,-3.844837976907043,-3.844837976907043,-3.844837976907043,-3.844837976907043,0.0,0.0,0.0,478.8340654092255
155,2020-10-23,485.02036750409195,390.8738442688284,558.2504985891417,485.02036750409195,485.02036750409195,-7.760561843327617,-7.760561843327617,-7.760561843327617,-7.760561843327617,-7.760561843327617,-7.760561843327617,0.0,0.0,0.0,477.25980566076436
156,2020-10-26,492.04475985796967,408.8316575040295,579.6029149094996,492.04475985796967,492.04475985796967,-5.8655114297401285,-5.8655114297401285,-5.8655114297401285,-5.8655114297401285,-5.8655114297401285,-5.8655114297401285,0.0,0.0,0.0,486.1792484282295
157,2020-10-27,494.38622397592906,404.8155583497915,573.8385228618031,494.38622397592906,494.38622397592906,-2.388675793663113,-2.388675793663113,-2.388675793663113,-2.388675793663113,-2.388675793663113,-2.388675793663113,0.0,0.0,0.0,491.9975481822659
158,2020-10-28,496.7276880938882,405.50954931616,578.6924163083521,496.7276880938882,496.7276880938882,-3.496042567140735,-3.496042567140735,-3.496042567140735,-3.496042567140735,-3.496042567140735,-3.496042567140735,0.0,0.0,0.0,493.23164552674746
159,2020-10-29,499.06915221184755,406.88305565864107,583.1340639436347,499.06915221184755,499.06915221184755,-3.8448379769147123,-3.8448379769147123,-3.8448379769147123,-3.8448379769147123,-3.8448379769147123,-3.8448379769147123,0.0,0.0,0.0,495.2243142349328
160,2020-10-30,501.59923008467047,413.5924680571483,583.8044103085483,501.59923008467047,501.59923008467047,-7.760561843332242,-7.760561843332242,-7.760561843332242,-7.760561843332242,-7.760561843332242,-7.760561843332242,0.0,0.0,0.0,493.8386682413382
161,2020-11-02,509.1894637031396,413.6276274484678,589.6672567953757,509.1894637031396,509.1894637031396,-5.865511429686915,-5.865511429686915,-5.865511429686915,-5.865511429686915,-5.865511429686915,-5.865511429686915,0.0,0.0,0.0,503.3239522734527
162,2020-11-03,511.7195415759625,429.5703494868006,595.6381745933779,511.7195415759625,511.7195415759625,-2.3886757936553216,-2.3886757936553216,-2.3886757936553216,-2.3886757936553216,-2.3886757936553216,-2.3886757936553216,0.0,0.0,0.0,509.3308657823072
163,2020-11-04,514.2496194487857,425.85828616487333,593.8638963300433,514.2496194487857,514.2496194487857,-3.49604256714016,-3.49604256714016,-3.49604256714016,-3.49604256714016,-3.49604256714016,-3.49604256714016,0.0,0.0,0.0,510.75357688164553
164,2020-11-05,516.7796973216088,428.36571059923176,595.6112882020815,516.7796973216088,516.7796973216088,-3.8448379769135346,-3.8448379769135346,-3.8448379769135346,-3.8448379769135346,-3.8448379769135346,-3.8448379769135346,0.0,0.0,0.0,512.9348593446953
165,2020-11-06,519.3097751944316,426.70135017119605,594.4274745831638,519.3097751944316,519.3097751944316,-7.760561843301453,-7.760561843301453,-7.760561843301453,-7.760561843301453,-7.760561843301453,-7.760561843301453,0.0,0.0,0.0,511.54921335113016
166,2020-11-09,526.9000088129006,440.9982027753822,606.8782322813139,526.9000088129006,526.9000088129006,-5.865511429699843,-5.865511429699843,-5.865511429699843,-5.865511429699843,-5.865511429699843,-5.865511429699843,0.0,0.0,0.0,521.0344973832008
167,2020-11-10,529.4300866857237,434.18207130817154,612.1367401021365,529.4300866857237,529.4300866857237,-2.3886757936753567,-2.3886757936753567,-2.3886757936753567,-2.3886757936753567,-2.3886757936753567,-2.3886757936753567,0.0,0.0,0.0,527.0414108920484
168,2020-11-11,532.0369622080857,438.1595554232011,609.3823371183472,532.0369622080857,532.0369622080857,-3.49604256714135,-3.49604256714135,-3.49604256714135,-3.49604256714135,-3.49604256714135,-3.49604256714135,0.0,0.0,0.0,528.5409196409444
169,2020-11-12,534.6438377304477,444.322857023954,618.1105210423859,534.6438377304477,534.6438377304477,-3.8448379769300485,-3.8448379769300485,-3.8448379769300485,-3.8448379769300485,-3.8448379769300485,-3.8448379769300485,0.0,0.0,0.0,530.7989997535176
170,2020-11-13,537.2507132528098,434.4720071065412,618.0103938566277,537.2507132528098,537.2507132528098,-7.7605618433559265,-7.7605618433559265,-7.7605618433559265,-7.7605618433559265,-7.7605618433559265,-7.7605618433559265,0.0,0.0,0.0,529.4901514094538
171,2020-11-16,545.0713398198956,450.78513791363065,626.3613200647329,545.0713398198956,545.0713398198956,-5.865511429692857,-5.865511429692857,-5.865511429692857,-5.865511429692857,-5.865511429692857,-5.865511429692857,0.0,0.0,0.0,539.2058283902027
172,2020-11-17,547.6782153422575,456.6890045050431,632.5464678992498,547.6782153422575,547.6782153422575,-2.388675793667565,-2.388675793667565,-2.388675793667565,-2.388675793667565,-2.388675793667565,-2.388675793667565,0.0,0.0,0.0,545.28953954859
173,2020-11-18,550.2850908646195,466.48910774403413,633.1743262880294,550.2850908646195,550.2850908646195,-3.4960425671364295,-3.4960425671364295,-3.4960425671364295,-3.4960425671364295,-3.4960425671364295,-3.4960425671364295,0.0,0.0,0.0,546.7890482974831
174,2020-11-19,552.8919663869815,462.62604228482036,634.9281106222824,552.8919663869815,552.8919663869815,-3.844837976928872,-3.844837976928872,-3.844837976928872,-3.844837976928872,-3.844837976928872,-3.844837976928872,0.0,0.0,0.0,549.0471284100527
175,2020-11-20,555.4988419093435,461.1019846679773,636.9682285064785,555.4988419093435,555.4988419093435,-7.760561843342844,-7.760561843342844,-7.760561843342844,-7.760561843342844,-7.760561843342844,-7.760561843342844,0.0,0.0,0.0,547.7382800660006
176,2020-11-23,563.3194687030474,470.90497811335166,649.4101420324382,563.3194687030474,563.3194687030474,-5.8655114297256965,-5.8655114297256965,-5.8655114297256965,-5.8655114297256965,-5.8655114297256965,-5.8655114297256965,0.0,0.0,0.0,557.4539572733217
177,2020-11-24,565.9263443009486,475.78817493967574,651.7686202242095,565.9263443009486,565.9263443009486,-2.388675793671805,-2.388675793671805,-2.388675793671805,-2.388675793671805,-2.388675793671805,-2.388675793671805,0.0,0.0,0.0,563.5376685072767
178,2020-11-25,568.5332198988499,481.9983648278896,658.3936375461434,568.5332198988499,568.5332198988499,-3.4960425671393867,-3.4960425671393867,-3.4960425671393867,-3.4960425671393867,-3.4960425671393867,-3.4960425671393867,0.0,0.0,0.0,565.0371773317105
179,2020-11-27,573.7469710946524,486.08857047690617,651.8889795231413,573.7469710946524,573.7469710946524,-7.760561843329761,-7.760561843329761,-7.760561843329761,-7.760561843329761,-7.760561843329761,-7.760561843329761,0.0,0.0,0.0,565.9864092513226
180,2020-11-30,581.5675978883562,494.201168843001,655.0046184059863,581.5675978883562,581.5675978883562,-5.865511429718711,-5.865511429718711,-5.865511429718711,-5.865511429718711,-5.865511429718711,-5.865511429718711,0.0,0.0,0.0,575.7020864586375
181,2020-12-01,584.1744734862575,493.99823939599787,665.4442181475886,584.1744734862575,584.1744734862575,-2.3886757936519825,-2.3886757936519825,-2.3886757936519825,-2.3886757936519825,-2.3886757936519825,-2.3886757936519825,0.0,0.0,0.0,581.7857976926056
182,2020-12-02,586.7813490841587,498.32992348536015,670.301856006277,586.7813490841587,586.7813490841587,-3.496042567138813,-3.496042567138813,-3.496042567138813,-3.496042567138813,-3.496042567138813,-3.496042567138813,0.0,0.0,0.0,583.2853065170199
183,2020-12-03,589.3882246820598,506.2965726079772,670.8576577315697,589.3882246820598,589.3882246820598,-3.844837976944208,-3.844837976944208,-3.844837976944208,-3.844837976944208,-3.844837976944208,-3.844837976944208,0.0,0.0,0.0,585.5433867051156
184,2020-12-04,591.9951003208681,504.13319372179404,666.6075386067346,591.9951003208681,591.9951003208681,-7.760561843366527,-7.760561843366527,-7.760561843366527,-7.760561843366527,-7.760561843366527,-7.760561843366527,0.0,0.0,0.0,584.2345384775016
185,2020-12-07,599.8157272372929,506.9104039646299,674.9894509957868,599.8157272372929,599.8157272372929,-5.8655114296654975,-5.8655114296654975,-5.8655114296654975,-5.8655114296654975,-5.8655114296654975,-5.8655114296654975,0.0,0.0,0.0,593.9502158076274
