,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
186,2020-12-08,602.4226028761013,512.9486175988228,679.7725657183773,602.4226028761013,602.4226028761013,-2.388675793656222,-2.388675793656222,-2.388675793656222,-2.388675793656222,-2.388675793656222,-2.388675793656222,0.0,0.0,0.0,600.0339270824451
187,2020-12-09,605.0294785149096,522.1157245139215,683.7041986349933,605.0294785149096,605.0294785149096,-3.4960425671400035,-3.4960425671400035,-3.4960425671400035,-3.4960425671400035,-3.4960425671400035,-3.4960425671400035,0.0,0.0,0.0,601.5334359477696
188,2020-12-10,607.6363541537178,519.6970524451227,684.8050200777471,607.6363541537178,607.6363541537178,-3.8448379769118874,-3.8448379769118874,-3.8448379769118874,-3.8448379769118874,-3.8448379769118874,-3.8448379769118874,0.0,0.0,0.0,603.7915161768059
189,2020-12-11,610.243229792526,517.4658456985051,683.7722956665349,610.243229792526,610.243229792526,-7.760561843371153,-7.760561843371153,-7.760561843371153,-7.760561843371153,-7.760561843371153,-7.760561843371153,0.0,0.0,0.0,602.4826679491548
190,2020-12-14,618.063856708951,528.419524177852,703.4942353918884,618.063856708951,618.063856708951,-5.865511429698334,-5.865511429698334,-5.865511429698334,-5.865511429698334,-5.865511429698334,-5.865511429698334,0.0,0.0,0.0,612.1983452792526
191,2020-12-15,620.6707323477592,530.5937221401439,706.7387889987032,620.6707323477592,620.6707323477592,-2.388675793676258,-2.388675793676258,-2.388675793676258,-2.388675793676258,-2.388675793676258,-2.388675793676258,0.0,0.0,0.0,618.2820565540829
192,2020-12-16,623.2776074453254,531.9723254019403,702.7715463231319,623.2776074453254,623.2776074453254,-3.4960425671411937,-3.4960425671411937,-3.4960425671411937,-3.4960425671411937,-3.4960425671411937,-3.4960425671411937,0.0,0.0,0.0,619.7815648781842
193,2020-12-17,625.8844825428913,534.501191319276,709.4226830760173,625.8844825428913,625.8844825428913,-3.8448379769195555,-3.8448379769195555,-3.8448379769195555,-3.8448379769195555,-3.8448379769195555,-3.8448379769195555,0.0,0.0,0.0,622.0396445659718
194,2020-12-18,628.4913576404573,534.4584849996205,705.2181426104615,628.4913576404573,628.4913576404573,-7.760561843340363,-7.760561843340363,-7.760561843340363,-7.760561843340363,-7.760561843340363,-7.760561843340363,0.0,0.0,0.0,620.7307957971169
195,2020-12-21,636.3119829331554,537.1466620352863,716.7261918290887,636.3119829331554,636.3119829331554,-5.865511429691351,-5.865511429691351,-5.865511429691351,-5.865511429691351,-5.865511429691351,-5.865511429691351,0.0,0.0,0.0,630.4464715034641
196,2020-12-22,638.9188580307213,554.6931052189626,722.3902130742866,638.9188580307213,638.9188580307213,-2.388675793680496,-2.388675793680496,-2.388675793680496,-2.388675793680496,-2.388675793680496,-2.388675793680496,0.0,0.0,0.0,636.5301822370408
197,2020-12-23,641.5257331282872,544.9222067139078,720.7076037940287,641.5257331282872,641.5257331282872,-3.496042567142386,-3.496042567142386,-3.496042567142386,-3.496042567142386,-3.496042567142386,-3.496042567142386,0.0,0.0,0.0,638.0296905611449
198,2020-12-24,644.1326082258531,556.8462236568552,724.0731612352893,644.1326082258531,644.1326082258531,-3.8448379769183783,-3.8448379769183783,-3.8448379769183783,-3.8448379769183783,-3.8448379769183783,-3.8448379769183783,0.0,0.0,0.0,640.2877702489347
199,2020-12-28,654.5601086161171,564.8778389288672,730.8228208049735,654.5601086161171,654.5601086161171,-5.865511429704276,-5.865511429704276,-5.865511429704276,-5.865511429704276,-5.865511429704276,-5.865511429704276,0.0,0.0,0.0,648.6945971864128
200,2020-12-29,657.0171253236857,566.5691766438936,738.4131436654739,657.0171253236857,657.0171253236857,-2.3886757936606755,-2.3886757936606755,-2.3886757936606755,-2.3886757936606755,-2.3886757936606755,-2.3886757936606755,0.0,0.0,0.0,654.628449530025
201,2020-12-30,659.4741420312541,570.8226031735712,744.5054147926951,659.4741420312541,659.4741420312541,-3.49604256714181,-3.49604256714181,-3.49604256714181,-3.49604256714181,-3.49604256714181,-3.49604256714181,0.0,0.0,0.0,655.9780994641123
202,2020-12-31,661.9311587388227,573.0467736561734,737.1903973574423,661.9311587388227,661.9311587388227,-3.84483797690375,-3.84483797690375,-3.84483797690375,-3.84483797690375,-3.84483797690375,-3.84483797690375,0.0,0.0,0.0,658.086320761919
203,2021-01-04,671.7592255690968,584.7435243975725,749.96432770085,671.7592255690968,671.7592255690968,-5.865511429717203,-5.865511429717203,-5.865511429717203,-5.865511429717203,-5.865511429717203,-5.865511429717203,0.0,0.0,0.0,665.8937141393795
204,2021-01-05,674.2162422766652,585.6981962007582,755.8692023516526,674.2162422766652,674.2162422766652,-2.3886757936649143,-2.3886757936649143,-2.3886757936649143,-2.3886757936649143,-2.3886757936649143,-2.3886757936649143,0.0,0.0,0.0,671.8275664830003
205,2021-01-06,676.6732589842338,583.8697472427192,757.7776883617369,676.6732589842338,676.6732589842338,-3.4960425671404214,-3.4960425671404214,-3.4960425671404214,-3.4960425671404214,-3.4960425671404214,-3.4960425671404214,0.0,0.0,0.0,673.1772164170934
206,2021-01-07,679.1302756918024,591.8739572014488,755.5539960549987,679.1302756918024,679.1302756918024,-3.8448379769025727,-3.8448379769025727,-3.8448379769025727,-3.8448379769025727,-3.8448379769025727,-3.8448379769025727,0.0,0.0,0.0,675.2854377148998
207,2021-01-08,681.5872923993708,598.5816203944041,764.2911731374896,681.5872923993708,681.5872923993708,-7.760561843336534,-7.760561843336534,-7.760561843336534,-7.760561843336534,-7.760561843336534,-7.760561843336534,0.0,0.0,0.0,673.8267305560342
208,2021-01-11,688.9583425220764,591.7578932820758,774.7153677470131,688.9583425220764,688.9583425220764,-5.865511429683901,-5.865511429683901,-5.865511429683901,-5.865511429683901,-5.865511429683901,-5.865511429683901,0.0,0.0,0.0,683.0928310923924
209,2021-01-12,691.4153592296449,603.0860581427726,780.6623987928206,691.4153592296449,691.4153592296449,-2.388675793669154,-2.388675793669154,-2.388675793669154,-2.388675793669154,-2.388675793669154,-2.388675793669154,0.0,0.0,0.0,689.0266834359758
210,2021-01-13,693.8723759372133,607.4655389916845,787.3538846586615,693.8723759372133,693.8723759372133,-3.4960425671398463,-3.4960425671398463,-3.4960425671398463,-3.4960425671398463,-3.4960425671398463,-3.4960425671398463,0.0,0.0,0.0,690.3763333700734
211,2021-01-14,696.3293926447818,608.6050307212197,774.6322376370483,696.3293926447818,696.3293926447818,-3.8448379769102408,-3.8448379769102408,-3.8448379769102408,-3.8448379769102408,-3.8448379769102408,-3.8448379769102408,0.0,0.0,0.0,692.4845546678716
212,2021-01-15,698.7864093523505,601.0933897281849,777.5864392153425,698.7864093523505,698.7864093523505,-7.760561843323451,-7.760561843323451,-7.760561843323451,-7.760561843323451,-7.760561843323451,-7.760561843323451,0.0,0.0,0.0,691.025847509027
213,2021-01-19,708.6144761826245,614.7561633221563,798.2391885485673,708.6144761826245,708.6144761826245,-2.3886757936493317,-2.3886757936493317,-2.3886757936493317,-2.3886757936493317,-2.3886757936493317,-2.3886757936493317,0.0,0.0,0.0,706.2258003889751
214,2021-01-20,711.071492890193,624.1561494173658,798.9637723501768,711.071492890193,711.071492890193,-3.4960425671410382,-3.4960425671410382,-3.4960425671410382,-3.4960425671410382,-3.4960425671410382,-3.4960425671410382,0.0,0.0,0.0,707.575450323052
215,2021-01-21,713.5285095977614,622.356192649283,802.8037104374389,713.5285095977614,713.5285095977614,-3.844837976917909,-3.844837976917909,-3.844837976917909,-3.844837976917909,-3.844837976917909,-3.844837976917909,0.0,0.0,0.0,709.6836716208435
216,2021-01-22,715.9855263053299,620.8136417259435,797.7968181781525,715.9855263053299,715.9855263053299,-7.760561843360217,-7.760561843360217,-7.760561843360217,-7.760561843360217,-7.760561843360217,-7.760561843360217,0.0,0.0,0.0,708.2249644619698
217,2021-01-25,723.3565764280355,624.9634701382088,801.1785058891537,723.3565764280355,723.3565764280355,-5.865511429689843,-5.865511429689843,-5.865511429689843,-5.865511429689843,-5.865511429689843,-5.865511429689843,0.0,0.0,0.0,717.4910649983457
218,2021-01-26,725.813593135604,638.5338360951123,809.9766623026787,725.813593135604,725.813593135604,-2.3886757936535723,-2.3886757936535723,-2.3886757936535723,-2.3886757936535723,-2.3886757936535723,-2.3886757936535723,0.0,0.0,0.0,723.4249173419505
219,2021-01-27,728.2706098431726,643.6344518679996,816.5583618994381,728.2706098431726,728.2706098431726,-3.496042567136117,-3.496042567136117,-3.496042567136117,-3.496042567136117,-3.496042567136117,-3.496042567136117,0.0,0.0,0.0,724.7745672760365
220,2021-01-28,730.7276265507411,639.2886540857555,807.2645762589343,730.7276265507411,730.7276265507411,-3.8448379769255783,-3.8448379769255783,-3.8448379769255783,-3.8448379769255783,-3.8448379769255783,-3.8448379769255783,0.0,0.0,0.0,726.8827885738156
221,2021-01-29,733.1846432583095,640.411148574567,804.75818920447,733.1846432583095,733.1846432583095,-7.760561843364842,-7.760561843364842,-7.760561843364842,-7.760561843364842,-7.760561843364842,-7.760561843364842,0.0,0.0,0.0,725.4240814149447
222,2021-02-01,740.5556933810152,652.9474689890559,821.8164145773097,740.5556933810152,740.5556933810152,-5.865511429702769,-5.865511429702769,-5.865511429702769,-5.865511429702769,-5.865511429702769,-5.865511429702769,0.0,0.0,0.0,734.6901819513124
223,2021-02-02,743.0127100885836,649.1437991507162,828.7255854300009,743.0127100885836,743.0127100885836,-2.3886757936736074,-2.3886757936736074,-2.3886757936736074,-2.3886757936736074,-2.3886757936736074,-2.3886757936736074,0.0,0.0,0.0,740.62403429491
224,2021-02-03,745.4697267961521,661.4852428798565,831.0026672907297,745.4697267961521,745.4697267961521,-3.496042567139075,-3.496042567139075,-3.496042567139075,-3.496042567139075,-3.496042567139075,-3.496042567139075,0.0,0.0,0.0,741.9736842290131
225,2021-02-04,747.9267435037207,665.6571486512488,828.831176005767,747.9267435037207,747.9267435037207,-3.8448379769244005,-3.8448379769244005,-3.8448379769244005,-3.8448379769244005,-3.8448379769244005,-3.8448379769244005,0.0,0.0,0.0,744.0819055267963
226,2021-02-05,750.3837602112892,659.6011521998487,818.3276773492292,750.3837602112892,750.3837602112892,-7.7605618433340515,-7.7605618433340515,-7.7605618433340515,-7.7605618433340515,-7.7605618433340515,-7.7605618433340515,0.0,0.0,0.0,742.6231983679552
227,2021-02-08,757.7548103339947,663.9235167255129,835.0071250691999,757.7548103339947,757.7548103339947,-5.865511429715694,-5.865511429715694,-5.865511429715694,-5.865511429715694,-5.865511429715694,-5.865511429715694,0.0,0.0,0.0,751.889298904279
228,2021-02-09,760.2118270415633,665.6342911878082,839.2914878322355,760.2118270415633,760.2118270415633,-2.3886757936658145,-2.3886757936658145,-2.3886757936658145,-2.3886757936658145,-2.3886757936658145,-2.3886757936658145,0.0,0.0,0.0,757.8231512478975
229,2021-02-10,762.6688437491317,677.4409272412855,847.2986991735502,762.6688437491317,762.6688437491317,-3.496042567138499,-3.496042567138499,-3.496042567138499,-3.496042567138499,-3.496042567138499,-3.496042567138499,0.0,0.0,0.0,759.1728011819932
230,2021-02-11,765.1258604567003,675.6628425292744,850.4429959547411,765.1258604567003,765.1258604567003,-3.8448379769409144,-3.8448379769409144,-3.8448379769409144,-3.8448379769409144,-3.8448379769409144,-3.8448379769409144,0.0,0.0,0.0,761.2810224797594
231,2021-02-12,767.5828771642688,673.9018739975013,843.5726337204817,767.5828771642688,767.5828771642688,-7.760561843338676,-7.760561843338676,-7.760561843338676,-7.760561843338676,-7.760561843338676,-7.760561843338676,0.0,0.0,0.0,759.8223153209301
232,2021-02-16,777.4109439945428,689.0849162036028,860.7918220094051,777.4109439945428,777.4109439945428,-2.3886757936580256,-2.3886757936580256,-2.3886757936580256,-2.3886757936580256,-2.3886757936580256,-2.3886757936580256,0.0,0.0,0.0,775.0222682008847
233,2021-02-17,779.8679607021114,691.488564434383,867.0537928548476,779.8679607021114,779.8679607021114,-3.4960425671379247,-3.4960425671379247,-3.4960425671379247,-3.4960425671379247,-3.4960425671379247,-3.4960425671379247,0.0,0.0,0.0,776.3719181349735
234,2021-02-18,782.3249774096798,694.6885308843797,865.0669220183366,782.3249774096798,782.3249774096798,-3.844837976908594,-3.844837976908594,-3.844837976908594,-3.844837976908594,-3.844837976908594,-3.844837976908594,0.0,0.0,0.0,778.4801394327712
235,2021-02-19,784.7819941172484,692.2977733491962,862.9186449279658,784.7819941172484,784.7819941172484,-7.760561843325597,-7.760561843325597,-7.760561843325597,-7.760561843325597,-7.760561843325597,-7.760561843325597,0.0,0.0,0.0,777.0214322739228
236,2021-02-22,792.1530442399539,695.6055980739337,870.6657890044739,792.1530442399539,792.1530442399539,-5.865511429741549,-5.865511429741549,-5.865511429741549,-5.865511429741549,-5.865511429741549,-5.865511429741549,0.0,0.0,0.0,786.2875328102124
237,2021-02-23,794.6100609475224,706.816006770466,873.7116573225436,794.6100609475224,794.6100609475224,-2.3886757936900906,-2.3886757936900906,-2.3886757936900906,-2.3886757936900906,-2.3886757936900906,-2.3886757936900906,0.0,0.0,0.0,792.2213851538322
238,2021-02-24,797.0670776550909,705.8303333937702,880.8294184323952,797.0670776550909,797.0670776550909,-3.496042567140883,-3.496042567140883,-3.496042567140883,-3.496042567140883,-3.496042567140883,-3.496042567140883,0.0,0.0,0.0,793.57103508795
239,2021-02-25,799.5240943626594,713.0841292413812,881.6520147967409,799.5240943626594,799.5240943626594,-3.8448379769162626,-3.8448379769162626,-3.8448379769162626,-3.8448379769162626,-3.8448379769162626,-3.8448379769162626,0.0,0.0,0.0,795.6792563857432
240,2021-02-26,801.9811110702279,711.4101852127362,887.8118714369804,801.9811110702279,801.9811110702279,-7.760561843312513,-7.760561843312513,-7.760561843312513,-7.760561843312513,-7.760561843312513,-7.760561843312513,0.0,0.0,0.0,794.2205492269154
241,2021-03-01,809.3521611929335,719.6147695767229,890.0047840000865,809.3521611929335,809.3521611929335,-5.865511429688335,-5.865511429688335,-5.865511429688335,-5.865511429688335,-5.865511429688335,-5.865511429688335,0.0,0.0,0.0,803.4866497632452
242,2021-03-02,811.809177900502,723.463330545401,894.0496065025433,811.809177900502,811.809177900502,-2.3886757936822987,-2.3886757936822987,-2.3886757936822987,-2.3886757936822987,-2.3886757936822987,-2.3886757936822987,0.0,0.0,0.0,809.4205021068198
243,2021-03-03,814.2661946080706,728.0157842914816,893.2065758385085,814.2661946080706,814.2661946080706,-3.496042567140306,-3.496042567140306,-3.496042567140306,-3.496042567140306,-3.496042567140306,-3.496042567140306,0.0,0.0,0.0,810.7701520409303
244,2021-03-04,816.723211315639,732.3514599793831,896.8011152416916,816.723211315639,816.723211315639,-3.8448379769150853,-3.8448379769150853,-3.8448379769150853,-3.8448379769150853,-3.8448379769150853,-3.8448379769150853,0.0,0.0,0.0,812.8783733387239
245,2021-03-05,819.1802280232075,726.2960684456735,891.6057355240298,819.1802280232075,819.1802280232075,-7.76056184334928,-7.76056184334928,-7.76056184334928,-7.76056184334928,-7.76056184334928,-7.76056184334928,0.0,0.0,0.0,811.4196661798583
246,2021-03-08,826.5512781459131,735.1893865657626,908.6352785514026,826.5512781459131,826.5512781459131,-5.865511429701261,-5.865511429701261,-5.865511429701261,-5.865511429701261,-5.865511429701261,-5.865511429701261,0.0,0.0,0.0,820.6857667162118
247,2021-03-09,829.0082948534816,734.7772750490677,908.2145988376774,829.0082948534816,829.0082948534816,-2.3886757936745076,-2.3886757936745076,-2.3886757936745076,-2.3886757936745076,-2.3886757936745076,-2.3886757936745076,0.0,0.0,0.0,826.6196190598072
248,2021-03-10,831.4653115610503,745.1344143082457,912.8650299292806,831.4653115610503,831.4653115610503,-3.4960425671414983,-3.4960425671414983,-3.4960425671414983,-3.4960425671414983,-3.4960425671414983,-3.4960425671414983,0.0,0.0,0.0,827.9692689939088
249,2021-03-11,833.9223282686187,748.9056813783292,922.1906902757875,833.9223282686187,833.9223282686187,-3.8448379769316006,-3.8448379769316006,-3.8448379769316006,-3.8448379769316006,-3.8448379769316006,-3.8448379769316006,0.0,0.0,0.0,830.0774902916871
250,2021-03-12,836.3793449761872,746.5729925134306,916.1604057951236,836.3793449761872,836.3793449761872,-7.760561843353907,-7.760561843353907,-7.760561843353907,-7.760561843353907,-7.760561843353907,-7.760561843353907,0.0,0.0,0.0,828.6187831328333
251,2021-03-13,838.8363616837556,760.2319370112011,933.7736490626365,838.8363616837556,838.8363616837556,11.677814804073911,11.677814804073911,11.677814804073911,11.677814804073911,11.677814804073911,11.677814804073911,0.0,0.0,0.0,850.5141764878296
252,2021-03-14,841.2933783913242,770.1225943183779,936.5514882720294,841.2933783913242,841.2933783913242,11.677814806631984,11.677814806631984,11.677814806631984,11.677814806631984,11.677814806631984,11.677814806631984,0.0,0.0,0.0,852.9711931979562
253,2021-03-15,843.7503950988927,746.1848542066839,919.5456613861296,843.7503950988927,843.7503950988927,-5.8655114297141875,-5.8655114297141875,-5.8655114297141875,-5.8655114297141875,-5.8655114297141875,-5.8655114297141875,0.0,0.0,0.0,837.8848836691785
254,2021-03-16,846.207411806461,761.423180617734,928.8288363748873,846.1985070560155,846.2150714941372,-2.3886757936667165,-2.3886757936667165,-2.3886757936667165,-2.3886757936667165,-2.3886757936667165,-2.3886757936667165,0.0,0.0,0.0,843.8187360127943
255,2021-03-17,848.6644285140297,759.0166964129836,922.9812566375936,848.6278713245897,848.6952186608619,-3.4960425671383426,-3.4960425671383426,-3.4960425671383426,-3.4960425671383426,-3.4960425671383426,-3.4960425671383426,0.0,0.0,0.0,845.1683859468914
256,2021-03-18,851.1214452215983,759.1710001757633,933.8071530301911,851.062754657364,851.1764068377547,-3.8448379769304215,-3.8448379769304215,-3.8448379769304215,-3.8448379769304215,-3.8448379769304215,-3.8448379769304215,0.0,0.0,0.0,847.2766072446678
257,2021-03-19,853.5784619291668,758.7000977899221,931.7847394844026,853.48833223442,853.658010764861,-7.760561843340825,-7.760561843340825,-7.760561843340825,-7.760561843340825,-7.760561843340825,-7.760561843340825,0.0,0.0,0.0,845.817900085826
258,2021-03-20,856.0354786367353,778.8824679577999,955.508573121996,855.9128144461627,856.1483829506477,11.677814804101466,11.677814804101466,11.677814804101466,11.677814804101466,11.677814804101466,11.677814804101466,0.0,0.0,0.0,867.7132934408368
259,2021-03-21,858.4924953443037,782.8734894376161,960.7252472227525,858.3273808131638,858.6471900048883,11.677814806628403,11.677814806628403,11.677814806628403,11.677814806628403,11.677814806628403,11.677814806628403,0.0,0.0,0.0,870.1703101509321
260,2021-03-22,860.9495120518723,763.9971133352905,945.4012488794285,860.7301819145231,861.1509388079344,-5.865511429680886,-5.865511429680886,-5.865511429680886,-5.865511429680886,-5.865511429680886,-5.865511429680886,0.0,0.0,0.0,855.0840006221914
261,2021-03-23,863.4065287594408,775.6820989165553,952.0251863895659,863.1483295181306,863.6595280413909,-2.388675793670955,-2.388675793670955,-2.388675793670955,-2.388675793670955,-2.388675793670955,-2.388675793670955,0.0,0.0,0.0,861.0178529657699
262,2021-03-24,865.8635454670093,779.0082611683429,949.1294761359205,865.5445596703524,866.1559702322966,-3.4960425671395337,-3.4960425671395337,-3.4960425671395337,-3.4960425671395337,-3.4960425671395337,-3.4960425671395337,0.0,0.0,0.0,862.3675028998698
263,2021-03-25,868.3205621745778,783.1737542648051,953.0277481270037,867.9378106661269,868.6553220063562,-3.844837976929243,-3.844837976929243,-3.844837976929243,-3.844837976929243,-3.844837976929243,-3.844837976929243,0.0,0.0,0.0,864.4757241976486
264,2021-03-26,870.7775788821464,775.9363996269681,949.4523074046922,870.3408633692097,871.1582724811065,-7.760561843327742,-7.760561843327742,-7.760561843327742,-7.760561843327742,-7.760561843327742,-7.760561843327742,0.0,0.0,0.0,863.0170170388186
265,2021-03-27,873.2345955897149,802.594234524688,975.6530144144017,872.7379735728479,873.6722665019512,11.677814804105962,11.677814804105962,11.677814804105962,11.677814804105962,11.677814804105962,11.677814804105962,0.0,0.0,0.0,884.9124103938209
266,2021-03-28,875.6916122972834,797.3200803495555,968.5740459134063,875.1460541298218,876.1959297596889,11.677814806674444,11.677814806674444,11.677814806674444,11.677814806674444,11.677814806674444,11.677814806674444,0.0,0.0,0.0,887.3694271039578
267,2021-03-29,878.148629004852,790.4413379811045,953.6952836957023,877.5333529373066,878.7004313342304,-5.8655114296739015,-5.8655114296739015,-5.8655114296739015,-5.8655114296739015,-5.8655114296739015,-5.8655114296739015,0.0,0.0,0.0,872.283117575178
268,2021-03-30,880.6056457124204,790.3706461609221,964.0702895581627,879.941140256655,881.2125877380432,-2.388675793651135,-2.388675793651135,-2.388675793651135,-2.388675793651135,-2.388675793651135,-2.388675793651135,0.0,0.0,0.0,878.2169699187692
269,2021-03-31,883.0626624199889,794.9296376858541,963.4084270874814,882.3267577115067,883.7277440119609,-3.4960425671389594,-3.4960425671389594,-3.4960425671389594,-3.4960425671389594,-3.4960425671389594,-3.4960425671389594,0.0,0.0,0.0,879.56661985285
270,2021-04-01,885.5196791275574,797.6443616854342,970.5615721247171,884.703015378439,886.2538966546792,-3.84483797694576,-3.84483797694576,-3.84483797694576,-3.84483797694576,-3.84483797694576,-3.84483797694576,0.0,0.0,0.0,881.6748411506117
271,2021-04-02,887.976695835126,795.1260152341471,961.0206491614327,887.0954284029192,888.7763091447661,-7.760561843364508,-7.760561843364508,-7.760561843364508,-7.760561843364508,-7.760561843364508,-7.760561843364508,0.0,0.0,0.0,880.2161339917615
272,2021-04-03,890.4337125426945,817.9963266895028,991.1825429101821,889.4844290579962,891.3120441359019,11.677814804110456,11.677814804110456,11.677814804110456,11.677814804110456,11.677814804110456,11.677814804110456,0.0,0.0,0.0,902.1115273468049
273,2021-04-04,892.890729250263,819.5123385619833,995.0957311603968,891.8703820365914,893.8504343277652,11.677814806670861,11.677814806670861,11.677814806670861,11.677814806670861,11.677814806670861,11.677814806670861,0.0,0.0,0.0,904.5685440569339
274,2021-04-05,895.3477459578315,802.7417610919965,975.8671838364507,894.2641622039057,896.3861070629424,-5.865511429706738,-5.865511429706738,-5.865511429706738,-5.865511429706738,-5.865511429706738,-5.865511429706738,0.0,0.0,0.0,889.4822345281248
275,2021-04-06,897.8047626654001,805.6995168126398,982.5862958814845,896.6500461402744,898.9047258976921,-2.388675793655374,-2.388675793655374,-2.388675793655374,-2.388675793655374,-2.388675793655374,-2.388675793655374,0.0,0.0,0.0,895.4160868717447
276,2021-04-07,900.2617793729686,811.2067890200751,986.3195460677839,899.023746629227,901.4381943126433,-3.4960425671401505,-3.4960425671401505,-3.4960425671401505,-3.4960425671401505,-3.4960425671401505,-3.4960425671401505,0.0,0.0,0.0,896.7657368058284
277,2021-04-08,902.718796080537,818.1898380217671,986.0999570408449,901.4082734754213,903.9752272308862,-3.8448379769134373,-3.8448379769134373,-3.8448379769134373,-3.8448379769134373,-3.8448379769134373,-3.8448379769134373,0.0,0.0,0.0,898.8739581036235
278,2021-04-09,905.1758127881055,812.0007917398277,987.0422877581681,903.8009979743282,906.492817292595,-7.760561843369133,-7.760561843369133,-7.760561843369133,-7.760561843369133,-7.760561843369133,-7.760561843369133,0.0,0.0,0.0,897.4152509447364
279,2021-04-10,907.632829495674,835.1692365399666,999.9754660332819,906.19894699705,909.027485173394,11.677814804114952,11.677814804114952,11.677814804114952,11.677814804114952,11.677814804114952,11.677814804114952,0.0,0.0,0.0,919.3106442997889
280,2021-04-11,910.0898462032426,842.1946538907226,1005.5085731189945,908.5738387724966,911.5601086950909,11.677814806643433,11.677814806643433,11.677814806643433,11.677814806643433,11.677814806643433,11.677814806643433,0.0,0.0,0.0,921.7676610098861
